SSC_NAME,cuisine_primary,count
Newtown (NSW),['Vietnamese',8
Newtown (NSW),['Vietnamese'],1
North Balgowlah,['Cafe'],3
North Bondi,['Bakery',2
North Bondi,['Bar Food'],1
North Bondi,['Burger'],1
North Bondi,['Cafe',5
North Bondi,['Healthy Food',1
North Bondi,['Italian'],1
North Bondi,['Mediterranean',2
North Bondi,['Modern Australian'],1
North Bondi,['Pizza',1
North Bondi,['Pub Food',1
North Bondi,['Seafood',1
North Bondi,['Seafood'],1
North Curl Curl,['Asian'],1
North Curl Curl,['Cafe'],1
North Curl Curl,['Healthy Food',1
North Curl Curl,['Mexican'],1
North Epping,['Cafe'],2
North Epping,['Italian',1
North Epping,['Thai'],1
North Parramatta,['Australian',2
North Parramatta,['Cafe',3
North Parramatta,['Charcoal Chicken',1
North Parramatta,['Chinese',1
North Parramatta,['Chinese'],1
North Parramatta,['Indian'],1
North Parramatta,['Modern Australian'],1
North Parramatta,['Singaporean',1
North Parramatta,['Thai',1
North Parramatta,['Thai'],1
North Rocks,['Cafe',2
North Rocks,['Cafe'],2
North Rocks,['Chinese'],1
North Rocks,['Fast Food'],1
North Rocks,['Italian'],1
North Rocks,['Japanese'],1
North Rocks,['Pizza'],1
North Rocks,['Thai'],1
North Ryde,['Asian',1
North Ryde,['Australian'],1
North Ryde,['Bakery'],1
North Ryde,['Burger',1
North Ryde,['Cafe',2
North Ryde,['Cafe'],8
North Ryde,['Chinese'],1
North Ryde,['Fast Food',1
North Ryde,['Fast Food'],1
North Ryde,['Indian',1
North Ryde,['Italian',2
North Ryde,['Japanese'],1
North Ryde,['Mediterranean',1
North Ryde,['Pizza'],1
North Ryde,['Seafood'],1
North Ryde,['Sushi'],1
North Ryde,['Thai'],2
North Strathfield,['Asian'],1
North Strathfield,['Cafe',3
North Strathfield,['Cafe'],1
North Strathfield,['Indian',2
North Strathfield,['Indian'],1
North Strathfield,['Italian',2
North Strathfield,['Japanese',1
North Strathfield,['Japanese'],1
North Strathfield,['Korean BBQ'],1
North Strathfield,['Korean'],1
North Strathfield,['Middle Eastern',1
North Strathfield,['Middle Eastern'],1
North Strathfield,['Modern Australian',1
North Strathfield,['Modern Australian'],1
North Strathfield,['Steak'],1
North Strathfield,['Thai'],4
North Strathfield,['Vietnamese',1
North Sydney,['Asian',2
North Sydney,['Asian'],1
North Sydney,['Bakery',2
North Sydney,['Burger',1
North Sydney,['Cafe',11
North Sydney,['Cafe'],42
North Sydney,['Charcoal Chicken'],1
North Sydney,['Chinese',2
North Sydney,['Chinese'],3
North Sydney,['Coffee and Tea',1
North Sydney,['Fast Food'],1
North Sydney,['Healthy Food',1
North Sydney,['Healthy Food'],1
North Sydney,['Italian',3
North Sydney,['Italian'],1
North Sydney,['Japanese BBQ'],1
North Sydney,['Japanese',3
North Sydney,['Japanese'],2
North Sydney,['Korean'],1
North Sydney,['Latin American',2
North Sydney,['Modern Australian',3
North Sydney,['Modern Australian'],6
North Sydney,['Pizza',2
North Sydney,['Poké',1
North Sydney,['Pub Food',1
North Sydney,['Pub Food'],3
North Sydney,['Sandwich',1
North Sydney,['Seafood',2
North Sydney,['Sushi'],1
North Sydney,['Thai'],3
North Sydney,['Vietnamese',2
North Sydney,['Vietnamese'],2
North Willoughby,['Burger',1
North Willoughby,['Cafe',1
North Willoughby,['Cafe'],4
North Willoughby,['Deli'],1
North Willoughby,['Fast Food'],1
North Willoughby,['Iranian'],1
North Willoughby,['Italian',2
North Willoughby,['Italian'],1
North Willoughby,['Japanese'],2
North Willoughby,['Thai'],1
North Willoughby,['Turkish',1
Northbridge (NSW),['Asian'],2
Northbridge (NSW),['Cafe',1
Northbridge (NSW),['Cafe'],5
Northbridge (NSW),['Italian',1
Northbridge (NSW),['Italian'],1
Northbridge (NSW),['Japanese',2
Northbridge (NSW),['Modern Australian'],2
Northbridge (NSW),['Pizza'],1
Northbridge (NSW),['Seafood',1
Northmead,['Burger',1
Northmead,['Cafe'],2
Northmead,['Chinese'],2
Northmead,['Grill',1
Northmead,['Italian',1
Northmead,['Pizza'],2
Northmead,['Seafood',1
Northmead,['Thai'],2
Oatlands (NSW),['Cafe',1
Oatlands (NSW),['Charcoal Chicken'],1
Oatlands (NSW),['Italian',1
Oatley,['Australian',1
Oatley,['Cafe'],1
Oatley,['Pizza',1
Oatley,['Thai'],1
Old Toongabbie,['Cafe'],1
Old Toongabbie,['Fast Food'],1
Oyster Bay,['Cafe'],2
Paddington (NSW),['Asian'],1
Paddington (NSW),['Bar Food'],2
Paddington (NSW),['British',1
Paddington (NSW),['Burger',1
Paddington (NSW),['Cafe',10
Paddington (NSW),['Cafe'],14
Paddington (NSW),['Charcoal Chicken'],1
Paddington (NSW),['Chinese'],1
Paddington (NSW),['European',1
Paddington (NSW),['Finger Food'],1
Paddington (NSW),['French',1
Paddington (NSW),['French'],1
Paddington (NSW),['Fusion',1
Paddington (NSW),['Indian',1
Paddington (NSW),['Italian',5
Paddington (NSW),['Italian'],7
Paddington (NSW),['Japanese',1
Paddington (NSW),['Latin American'],1
Paddington (NSW),['Modern Australian',1
Paddington (NSW),['Modern Australian'],8
Paddington (NSW),['Patisserie',1
Paddington (NSW),['Pizza'],1
Paddington (NSW),['Pub Food',3
Paddington (NSW),['Pub Food'],1
Paddington (NSW),['Sandwich',1
Paddington (NSW),['Seafood',1
Paddington (NSW),['Sushi'],1
Paddington (NSW),['Thai'],1
Padstow,['Burger'],1
Padstow,['Cafe',3
Padstow,['Cafe'],4
Padstow,['Chinese',1
Padstow,['Chinese'],1
Padstow,['Fast Food',2
Padstow,['Fish and Chips',1
Padstow,['Fish and Chips'],1
Padstow,['Greek',1
Padstow,['Indian'],3
Padstow,['Lebanese'],1
Padstow,['Modern Australian',1
Padstow,['Modern Australian'],1
Padstow,['Pizza',1
Padstow,['Pizza'],1
Padstow,['Seafood'],1
Padstow,['Thai'],2
Padstow,['Vietnamese',1
Padstow Heights,['Cafe'],1
Pagewood,['Cafe'],1
Pagewood,['Fast Food',1
Pagewood,['Mediterranean'],1
Panania,['Asian',1
Panania,['Bakery',1
Panania,['Italian',1
Panania,['Pub Food',1
Panania,['Seafood'],1
Parramatta,['American',2
Parramatta,['Arabian',1
Parramatta,['Asian',3
Parramatta,['Asian'],2
Parramatta,['Australian',2
Parramatta,['Australian'],1
Parramatta,['BBQ',1
Parramatta,['Bakery',1
Parramatta,['Bakery'],1
Parramatta,['Bar Food',2
Parramatta,['Bar Food'],1
Parramatta,['Brazilian',1
Parramatta,['Burger',4
Parramatta,['Burger'],1
Parramatta,['Cafe',11
Parramatta,['Cafe'],47
Parramatta,['Chinese',2
Parramatta,['Chinese'],7
Parramatta,['Coffee and Tea',1
Parramatta,['Coffee and Tea'],1
Parramatta,['Desserts',2
Parramatta,['Fast Food',4
Parramatta,['Fish and Chips'],2
Parramatta,['French',1
Parramatta,['Greek'],2
Parramatta,['Healthy Food',1
Parramatta,['Healthy Food'],1
Parramatta,['Hot Pot',1
Parramatta,['Indian',2
Parramatta,['Indian'],8
Parramatta,['Iranian'],1
Parramatta,['Italian',5
Parramatta,['Italian'],1
Parramatta,['Japanese',6
Parramatta,['Japanese'],3
Parramatta,['Juices',2
Parramatta,['Kebab',1
Parramatta,['Korean BBQ'],2
Parramatta,['Korean',3
Parramatta,['Lebanese',1
Parramatta,['Lebanese'],1
Parramatta,['Malaysian'],3
Parramatta,['Mediterranean',3
Parramatta,['Mediterranean'],1
Parramatta,['Middle Eastern',2
Parramatta,['Middle Eastern'],2
Parramatta,['Modern Australian',5
Parramatta,['Modern Australian'],7
Parramatta,['Nepalese',1
Parramatta,['Pizza',3
Parramatta,['Pizza'],3
Parramatta,['Pub Food',1
Parramatta,['Pub Food'],2
Parramatta,['Ramen',1
Parramatta,['Sandwich',1
Parramatta,['Sandwich'],2
Parramatta,['Seafood',2
Parramatta,['Singaporean',1
Parramatta,['Steak',1
Parramatta,['Sushi',1
Parramatta,['Sushi'],2
Parramatta,['Thai',3
Parramatta,['Thai'],11
Parramatta,['Turkish',1
Parramatta,['Turkish'],1
Parramatta,['Vietnamese',2
Parramatta,['Vietnamese'],3
Peakhurst,['Cafe',1
Peakhurst,['Cafe'],3
Peakhurst,['Cantonese',1
Peakhurst,['Chinese'],1
Peakhurst,['Italian',1
Peakhurst,['Kebab'],1
Peakhurst,['Modern Australian'],1
Peakhurst,['Pub Food'],1
Peakhurst,['Thai'],1
Peakhurst,['Vietnamese',1
Peakhurst Heights,['Cafe'],1
Pemulwuy,['Italian'],1
Pemulwuy,['Kebab'],1
Pemulwuy,['Thai'],1
Pendle Hill,['Chinese'],1
Pendle Hill,['Indian'],1
Pendle Hill,['Mediterranean',1
Pendle Hill,['Middle Eastern',1
Pennant Hills,['Asian',2
Pennant Hills,['Cafe',2
Pennant Hills,['Cafe'],3
Pennant Hills,['Cantonese',1
Pennant Hills,['Charcoal Chicken',1
Pennant Hills,['Chinese'],2
Pennant Hills,['Indian'],1
Pennant Hills,['Italian',2
Pennant Hills,['Japanese',1
Pennant Hills,['Japanese'],1
Pennant Hills,['Pizza'],1
Pennant Hills,['Pub Food'],1
Pennant Hills,['Sri Lankan'],1
Pennant Hills,['Turkish'],1
Penshurst (NSW),['American',1
Penshurst (NSW),['Cafe',1
Penshurst (NSW),['Cafe'],1
Penshurst (NSW),['Pizza'],1
Penshurst (NSW),['Seafood',1
Penshurst (NSW),['Thai'],2
Petersham,['Australian',2
Petersham,['Burger',1
Petersham,['Cafe',2
Petersham,['Cafe'],7
Petersham,['Chinese'],1
Petersham,['Desserts',2
Petersham,['European',1
Petersham,['Greek'],2
Petersham,['Indian'],1
Petersham,['Italian',2
Petersham,['Korean BBQ',1
Petersham,['Mediterranean',1
Petersham,['Mexican',1
Petersham,['Modern Australian',2
Petersham,['Pizza'],1
Petersham,['Portuguese',2
Petersham,['Portuguese'],1
Petersham,['Pub Food',1
Petersham,['Pub Food'],4
Petersham,['Seafood',1
Petersham,['Thai'],2
Petersham,['Vietnamese',1
Phillip Bay,['Seafood'],1
Picnic Point,['Cafe',1
Picnic Point,['Chinese',1
Plumpton (NSW),['Pub Food'],1
Point Piper,['Cafe'],1
Point Piper,['Modern Australian'],1
Port Botany,['Cafe',1
Port Hacking,['Burger',1
Port Hacking,['Cafe',1
Potts Point,['American',5
Potts Point,['Asian',4
Potts Point,['Australian',1
Potts Point,['Australian'],1
Potts Point,['Bar Food',3
Potts Point,['Bar Food'],2
Potts Point,['Burger',1
Potts Point,['Burger'],1
Potts Point,['Cafe',8
Potts Point,['Cafe'],16
Potts Point,['Chinese'],2
Potts Point,['Contemporary',1
Potts Point,['Continental'],1
Potts Point,['Deli'],1
Potts Point,['Dumplings'],1
Potts Point,['European'],1
Potts Point,['French',4
Potts Point,['French'],1
Potts Point,['Greek'],1
Potts Point,['Healthy Food',1
Potts Point,['Indian'],4
Potts Point,['Italian',4
Potts Point,['Italian'],3
Potts Point,['Japanese',6
Potts Point,['Japanese'],1
Potts Point,['Korean',1
Potts Point,['Mediterranean',2
Potts Point,['Mexican'],2
Potts Point,['Modern Australian',2
Potts Point,['Modern Australian'],5
Potts Point,['Pizza',1
Potts Point,['Pizza'],1
Potts Point,['Polish',1
Potts Point,['Sandwich',1
Potts Point,['Sandwich'],1
Potts Point,['Seafood'],1
Potts Point,['Thai',1
Potts Point,['Thai'],6
Potts Point,['Vietnamese'],1
Prairiewood,['Bakery',2
Prairiewood,['Cafe'],1
Prairiewood,['Italian'],2
Prairiewood,['Kebab',1
Prairiewood,['Pizza'],1
Prairiewood,['Steak',1
Prestons,['Burger'],1
Prestons,['Cafe',3
Prestons,['Kebab',1
Prestons,['Modern Australian'],1
Prospect (NSW),['American'],1
Prospect (NSW),['Australian',1
Prospect (NSW),['Cafe'],2
Prospect (NSW),['Chinese'],1
Prospect (NSW),['Modern Australian'],1
Prospect (NSW),['Pub Food'],1
Punchbowl (Canterbury - NSW),['Asian',1
Punchbowl (Canterbury - NSW),['Australian',1
Punchbowl (Canterbury - NSW),['Burger'],1
Punchbowl (Canterbury - NSW),['Cafe'],1
Punchbowl (Canterbury - NSW),['Croatian'],1
Punchbowl (Canterbury - NSW),['Desserts',1
Punchbowl (Canterbury - NSW),['Fast Food'],1
Punchbowl (Canterbury - NSW),['Kebab'],1
Punchbowl (Canterbury - NSW),['Lebanese'],1
Punchbowl (Canterbury - NSW),['Pakistani'],1
Punchbowl (Canterbury - NSW),['Pizza'],2
Punchbowl (Canterbury - NSW),['Sushi'],1
Putney,['Cafe',1
Putney,['Cafe'],2
Putney,['Charcoal Chicken'],1
Putney,['Italian',1
Putney,['Modern Australian',1
Putney,['Thai'],1
Pymble,['Asian',1
Pymble,['Cafe',1
Pymble,['Cafe'],2
Pymble,['European',1
Pymble,['Fish and Chips',1
Pymble,['Pizza',1
Pymble,['Pub Food'],1
Pymble,['Sushi',1
Pyrmont,['Asian',5
Pyrmont,['Bakery',1
Pyrmont,['Bar Food'],3
Pyrmont,['Burger',1
Pyrmont,['Burger'],1
Pyrmont,['Cafe',17
Pyrmont,['Cafe'],18
Pyrmont,['Chinese',3
Pyrmont,['Chinese'],1
Pyrmont,['Fish and Chips',1
Pyrmont,['Fish and Chips'],1
Pyrmont,['Indian'],1
Pyrmont,['Italian',4
Pyrmont,['Italian'],2
Pyrmont,['Japanese',6
Pyrmont,['Japanese'],3
Pyrmont,['Kebab',1
Pyrmont,['Malaysian'],2
Pyrmont,['Mediterranean',1
Pyrmont,['Mediterranean'],1
Pyrmont,['Mexican'],1
Pyrmont,['Middle Eastern'],1
Pyrmont,['Modern Australian',2
Pyrmont,['Modern Australian'],2
Pyrmont,['Pizza',4
Pyrmont,['Pizza'],2
Pyrmont,['Pub Food'],1
Pyrmont,['Sandwich',1
Pyrmont,['Sandwich'],1
Pyrmont,['Seafood',3
Pyrmont,['Seafood'],2
Pyrmont,['Steak',1
Pyrmont,['Sushi',3
Pyrmont,['Thai',1
Pyrmont,['Thai'],7
Pyrmont,['Vietnamese'],1
Queens Park (NSW),['Cafe'],3
Queens Park (NSW),['Deli',1
Queens Park (NSW),['Italian',1
Queenscliff (NSW),['Modern Australian'],1
Ramsgate,['Cafe'],1
Ramsgate,['Indian'],1
Ramsgate,['Italian',1
Ramsgate Beach,['Cafe',1
Ramsgate Beach,['Cafe'],2
Randwick,['American',1
Randwick,['Asian',1
Randwick,['Asian'],1
Randwick,['Bakery'],1
Randwick,['Burger',3
Randwick,['Burger'],1
Randwick,['Cafe',4
Randwick,['Cafe'],18
Randwick,['Chinese'],2
Randwick,['Desserts',1
Randwick,['European',1
Randwick,['French',1
Randwick,['Grill',1
Randwick,['Healthy Food'],1
Randwick,['Hungarian',1
Randwick,['Indian'],3
Randwick,['Indonesian',1
Randwick,['Indonesian'],2
Randwick,['Italian',4
Randwick,['Italian'],3
Randwick,['Japanese',4
Randwick,['Japanese'],1
Randwick,['Latin American',1
Randwick,['Lebanese',1
Randwick,['Lebanese'],1
Randwick,['Malaysian'],1
Randwick,['Middle Eastern',1
Randwick,['Modern Australian',2
Randwick,['Modern Australian'],3
Randwick,['Moroccan'],1
Randwick,['Nepalese'],1
Randwick,['Peruvian'],1
Randwick,['Pizza',1
Randwick,['Pub Food',1
Randwick,['Pub Food'],1
Randwick,['Spanish',1
Randwick,['Sushi',1
Randwick,['Tapas'],1
Randwick,['Thai',2
Randwick,['Thai'],10
Randwick,['Vietnamese',1
Randwick,['Vietnamese'],3
Redfern,['American',1
Redfern,['Australian',1
Redfern,['BBQ',2
Redfern,['Bakery',2
Redfern,['Bar Food',1
Redfern,['Bar Food'],4
Redfern,['Cafe',14
Redfern,['Cafe'],16
Redfern,['Chinese',2
Redfern,['Chinese'],2
Redfern,['Continental'],1
Redfern,['Drinks Only'],1
Redfern,['Dumplings'],1
Redfern,['Fast Food',1
Redfern,['Greek'],1
Redfern,['Indian',1
Redfern,['Indian'],1
Redfern,['Italian'],2
Redfern,['Japanese',2
Redfern,['Japanese'],1
Redfern,['Mediterranean',1
Redfern,['Middle Eastern',1
Redfern,['Middle Eastern'],1
Redfern,['Modern Australian',1
Redfern,['Pizza'],1
Redfern,['Pub Food'],5
Redfern,['Seafood'],1
Redfern,['Spanish',1
Redfern,['Sushi'],1
Redfern,['Tapas',1
Redfern,['Thai',1
Redfern,['Thai'],2
Redfern,['Turkish',1
Redfern,['Turkish'],1
Regents Park (NSW),['Asian',1
Regents Park (NSW),['Bakery',2
Regents Park (NSW),['Cafe',1
Regents Park (NSW),['Charcoal Chicken',1
Regents Park (NSW),['Chinese'],1
Regents Park (NSW),['Fast Food'],1
Regents Park (NSW),['Italian'],1
Regents Park (NSW),['Pizza'],2
Regents Park (NSW),['Pub Food'],1
Regents Park (NSW),['Thai',1
Revesby,['Asian',1
Revesby,['Bar Food'],1
Revesby,['Burger',1
Revesby,['Burger'],1
Revesby,['Cafe',1
Revesby,['Cafe'],3
Revesby,['Charcoal Chicken',1
Revesby,['Chinese'],1
Revesby,['Grill'],1
Revesby,['Indian'],1
Revesby,['Italian'],2
Revesby,['Japanese',1
Revesby,['Lebanese',1
Revesby,['Modern Australian',1
Revesby,['Thai'],1
Revesby,['Vietnamese'],2
Revesby Heights,['Cafe',1
Rhodes,['Asian',6
Rhodes,['Australian',1
Rhodes,['BBQ',1
Rhodes,['Cafe',3
Rhodes,['Cafe'],5
Rhodes,['Chinese',2
Rhodes,['Chinese'],5
Rhodes,['Coffee and Tea',1
Rhodes,['Desserts',1
Rhodes,['Fast Food'],1
Rhodes,['Italian',2
Rhodes,['Japanese',2
Rhodes,['Japanese'],2
Rhodes,['Modern Australian',2
Rhodes,['Modern Australian'],1
Rhodes,['Seafood',1
Rhodes,['Thai'],1
Rhodes,['Turkish',1
Rhodes,['Turkish'],1
Riverwood,['American',1
Riverwood,['Burger',1
Riverwood,['Cafe',3
Riverwood,['Cafe'],3
Riverwood,['Chinese',1
Riverwood,['Chinese'],2
Riverwood,['Drinks Only'],1
Riverwood,['Fast Food',1
Riverwood,['Indian'],1
Riverwood,['Italian'],2
Riverwood,['Korean',1
Riverwood,['Lebanese',1
Riverwood,['Lebanese'],2
Riverwood,['Modern Australian'],2
Riverwood,['Polish',1
Riverwood,['Pub Food'],1
Riverwood,['Sandwich',1
Riverwood,['Seafood',1
Riverwood,['Sushi'],1
Riverwood,['Thai'],3
Riverwood,['Vietnamese'],1
Rockdale,['Asian',1
Rockdale,['Asian'],2
Rockdale,['BBQ',3
Rockdale,['Bakery',2
Rockdale,['Bakery'],1
Rockdale,['Bangladeshi',1
Rockdale,['Bangladeshi'],3
Rockdale,['Burger',1
Rockdale,['Cafe',2
Rockdale,['Cafe'],6
Rockdale,['Chinese'],2
Rockdale,['Desserts',1
Rockdale,['Drinks Only'],1
Rockdale,['Filipino'],1
Rockdale,['Indian',2
Rockdale,['Italian',1
Rockdale,['Japanese'],1
Rockdale,['Kebab'],1
Rockdale,['Lebanese',1
Rockdale,['Lebanese'],1
Rockdale,['Middle Eastern',1
Rockdale,['Modern Australian',1
Rockdale,['Nepalese',1
Rockdale,['Nepalese'],4
Rockdale,['Russian'],1
Rockdale,['Thai'],2
Rockdale,['Vietnamese',2
Rodd Point,['Cafe'],1
Rodd Point,['Italian',1
Rooty Hill,['Burger'],1
Rooty Hill,['Cafe',1
Rooty Hill,['Cafe'],1
Rooty Hill,['Pub Food'],1
Rooty Hill,['Vietnamese',1
Rose Bay (NSW),['Asian',1
Rose Bay (NSW),['Cafe',9
Rose Bay (NSW),['Cafe'],4
Rose Bay (NSW),['Charcoal Chicken',1
Rose Bay (NSW),['Deli',1
Rose Bay (NSW),['Hungarian'],1
Rose Bay (NSW),['Indian'],2
Rose Bay (NSW),['Israeli'],1
Rose Bay (NSW),['Italian',1
Rose Bay (NSW),['Italian'],1
Rose Bay (NSW),['Japanese',1
Rose Bay (NSW),['Mediterranean',1
Rose Bay (NSW),['Modern Australian'],2
Rose Bay (NSW),['Pub Food'],1
Rose Bay (NSW),['Sushi',1
Rose Bay (NSW),['Sushi'],1
Rose Bay (NSW),['Thai'],2
Rosebery (NSW),['Asian'],2
Rosebery (NSW),['Burger'],1
Rosebery (NSW),['Cafe',7
Rosebery (NSW),['Cafe'],6
Rosebery (NSW),['Fast Food',1
Rosebery (NSW),['Fast Food'],1
Rosebery (NSW),['French'],1
Rosebery (NSW),['Greek'],1
Rosebery (NSW),['Italian',2
Rosebery (NSW),['Italian'],1
Rosebery (NSW),['Japanese',3
Rosebery (NSW),['Modern Australian'],1
Rosebery (NSW),['Pizza',1
Rosebery (NSW),['Pizza'],1
Rosebery (NSW),['Pub Food'],3
Rosebery (NSW),['Thai'],1
Rosebery (NSW),['Turkish',1
Rosehill (NSW),['Italian',1
Rosehill (NSW),['Modern Australian',1
Rosehill (NSW),['Modern Australian'],2
Roselands,['Asian'],1
Roselands,['Australian'],1
Roselands,['Cafe',1
Roselands,['Cafe'],2
Roselands,['Greek',1
Roselands,['Italian'],1
Roselands,['Sandwich',1
Roseville,['Australian'],1
Roseville,['BBQ',1
Roseville,['Burger',1
Roseville,['Cafe',2
Roseville,['Cafe'],3
Roseville,['European',1
Roseville,['French',1
Roseville,['Indian',1
Roseville,['Italian',2
Roseville,['Italian'],1
Roseville,['Lebanese'],1
Roseville,['Thai'],1
Roseville Chase,['Cafe',1
Roseville Chase,['Lebanese'],1
Roseville Chase,['Modern Australian'],1
Roseville Chase,['Thai'],1
Royal National Park,['Cafe',1
Rozelle,['Australian'],1
Rozelle,['Bar Food',1
Rozelle,['Cafe',6
Rozelle,['Cafe'],7
Rozelle,['Chinese',2
Rozelle,['European',1
Rozelle,['Fish and Chips',1
Rozelle,['Greek'],1
Rozelle,['Healthy Food'],1
Rozelle,['Indian'],2
Rozelle,['Italian',2
Rozelle,['Italian'],1
Rozelle,['Japanese',1
Rozelle,['Kebab',1
Rozelle,['Mediterranean',1
Rozelle,['Mediterranean'],1
Rozelle,['Modern Australian',2
Rozelle,['Pizza'],1
Rozelle,['Pub Food',2
Rozelle,['Pub Food'],4
Rozelle,['Sushi',1
Rozelle,['Thai'],3
Rozelle,['Vietnamese'],1
Rushcutters Bay,['Cafe',3
Rushcutters Bay,['Cafe'],2
Rushcutters Bay,['Italian',3
Rushcutters Bay,['Japanese'],1
Rushcutters Bay,['Modern Australian'],2
Rushcutters Bay,['Thai',1
Russell Lea,['Burger',1
Russell Lea,['French'],1
Russell Lea,['Italian',1
Russell Lea,['Italian'],1
Russell Lea,['Pizza',1
Rydalmere,['Asian',1
Rydalmere,['Burger',1
Rydalmere,['Cafe',2
Rydalmere,['Cafe'],4
Rydalmere,['Chinese'],1
Rydalmere,['Indian',1
Rydalmere,['Pizza',1
Rydalmere,['Pub Food'],1
Rydalmere,['Thai'],1
Ryde,['Asian'],2
Ryde,['Bar Food',1
Ryde,['Cafe',3
Ryde,['Cafe'],6
Ryde,['Charcoal Chicken'],1
Ryde,['Chinese',2
Ryde,['Chinese'],1
Ryde,['European',1
Ryde,['European'],1
Ryde,['French'],1
Ryde,['Greek'],1
Ryde,['Indian'],2
Ryde,['Iranian'],2
Ryde,['Italian',1
Ryde,['Italian'],1
Ryde,['Japanese',2
Ryde,['Korean BBQ'],1
Ryde,['Lebanese',1
Ryde,['Mediterranean',1
Ryde,['Middle Eastern',1
Ryde,['Modern Australian'],1
Ryde,['Patisserie',2
Ryde,['Sandwich',1
Ryde,['Seafood',1
Ryde,['Thai'],2
Ryde,['Vietnamese',1
Sandringham (NSW),['Australian'],1
Sandringham (NSW),['Burger',1
Sandringham (NSW),['Cafe',1
Sandringham (NSW),['Cafe'],3
Sandringham (NSW),['Indian',1
Sans Souci,['Asian',1
Sans Souci,['Burger',1
Sans Souci,['Cafe',3
Sans Souci,['Cafe'],5
Sans Souci,['Chinese'],3
Sans Souci,['French'],1
Sans Souci,['Greek',1
Sans Souci,['Greek'],1
Sans Souci,['Italian',1
Sans Souci,['Lebanese'],1
Sans Souci,['Mediterranean',1
Sans Souci,['Modern Australian',1
Sans Souci,['Portuguese'],1
Sans Souci,['Sandwich',1
Sans Souci,['Seafood',1
Sans Souci,['Steak',1
Sans Souci,['Thai',1
Sans Souci,['Thai'],4
Sans Souci,['Vietnamese',1
Seaforth (NSW),['American',1
Seaforth (NSW),['Australian'],1
Seaforth (NSW),['BBQ',1
Seaforth (NSW),['Bakery',1
Seaforth (NSW),['Burger',1
Seaforth (NSW),['Cafe'],5
Seaforth (NSW),['Fast Food',1
Seaforth (NSW),['Greek',1
Seaforth (NSW),['Indian',1
Seaforth (NSW),['Indian'],1
Seaforth (NSW),['Italian',2
Seaforth (NSW),['Japanese'],1
Seaforth (NSW),['Pizza'],1
Seaforth (NSW),['Pub Food'],1
Seaforth (NSW),['Thai'],1
Seven Hills (NSW),['American',1
Seven Hills (NSW),['Asian'],1
Seven Hills (NSW),['Australian',1
Seven Hills (NSW),['Bakery'],1
Seven Hills (NSW),['Cafe',1
Seven Hills (NSW),['Cafe'],3
Seven Hills (NSW),['Fish and Chips',1
Seven Hills (NSW),['Indian',3
Seven Hills (NSW),['Indian'],3
Seven Hills (NSW),['Italian',1
Seven Hills (NSW),['Japanese'],1
Seven Hills (NSW),['Kebab',2
Seven Hills (NSW),['Lebanese',1
Seven Hills (NSW),['Mediterranean'],1
Seven Hills (NSW),['Modern Australian',1
Seven Hills (NSW),['Pizza'],1
Seven Hills (NSW),['Pub Food'],1
Seven Hills (NSW),['Thai'],3
Seven Hills (NSW),['Turkish'],1
Silverwater (Auburn - NSW),['Asian',2
Silverwater (Auburn - NSW),['Australian',3
Silverwater (Auburn - NSW),['Cafe',2
Silverwater (Auburn - NSW),['Cafe'],3
Silverwater (Auburn - NSW),['Italian',1
Silverwater (Auburn - NSW),['Vietnamese'],1
Smithfield (NSW),['Burger',1
Smithfield (NSW),['Cafe'],1
Smithfield (NSW),['Dutch'],1
Smithfield (NSW),['Fish and Chips'],1
Smithfield (NSW),['Italian',3
Smithfield (NSW),['Kebab'],1
Smithfield (NSW),['Latin American',1
Smithfield (NSW),['Modern Australian',1
Smithfield (NSW),['Modern Australian'],1
Smithfield (NSW),['Turkish'],1
South Coogee,['Bakery',1
South Coogee,['Cafe'],1
South Hurstville,['BBQ',1
South Hurstville,['Bakery',1
South Hurstville,['Bar Food',1
South Hurstville,['Bar Food'],1
South Hurstville,['Cafe',1
South Hurstville,['Chinese'],2
South Hurstville,['Grill',1
South Hurstville,['Indian'],1
South Hurstville,['Italian',1
South Hurstville,['Kebab',1
South Hurstville,['Modern Australian'],1
South Hurstville,['Seafood'],1
South Hurstville,['Thai'],1
South Turramurra,['Cafe',1
South Wentworthville,['Italian',1
South Wentworthville,['Pizza'],1
St Ives (NSW),['Cafe'],1
St Ives (NSW),['French',1
St Ives (NSW),['Italian'],1
St Ives (NSW),['Thai'],1
St Johns Park,['Australian',1
St Johns Park,['Turkish'],1
St Leonards (NSW),['Asian',1
St Leonards (NSW),['Asian'],1
St Leonards (NSW),['Cafe',2
St Leonards (NSW),['Cafe'],16
St Leonards (NSW),['Cantonese',1
St Leonards (NSW),['Chinese'],1
St Leonards (NSW),['German',1
St Leonards (NSW),['Japanese',1
St Leonards (NSW),['Japanese'],1
St Leonards (NSW),['Malaysian',1
St Leonards (NSW),['Modern Australian',1
St Leonards (NSW),['Pizza',1
St Leonards (NSW),['Pub Food'],2
St Leonards (NSW),['Ramen',1
St Leonards (NSW),['Thai'],1
St Leonards (NSW),['Vietnamese',2
St Peters (NSW),['Burger',1
St Peters (NSW),['Burger'],1
St Peters (NSW),['Cafe',4
St Peters (NSW),['Cafe'],1
St Peters (NSW),['Drinks Only'],1
St Peters (NSW),['Greek'],1
St Peters (NSW),['Pub Food',1
St Peters (NSW),['Thai',1
